tgt_Y,tgt_M,tgt_D,tgt_tz,temperature,humidity,windspeed,winddirection,6hrain,6hsnow,rainprobability,raintype,seawave,skystatus,hk1_numberofturbineinuse,hk1,hk2_numberofturbineinuse,hk2
2016,7,11,3,24.200001,90,5.7,109,5,0,60,1,,1,0.444444444,7.566666667,0.944444444,48.235
2016,7,11,4,24.9,95,2,98,5,0,58,1,,1,0.611111111,40.08888889,1.444444444,155.2463333
2016,7,11,5,24.1,95,5.6,203,1,0,59,1,,1,2.388888889,237.75,4.277777778,778.6476667
2016,7,11,6,24.200001,95,2.8,251,10,0,70,1,,1,0,0,0.111111111,0.332666667
2016,7,11,7,24.5,93,3.7,164,10,0,80,1,,1,0.611111111,19.36666667,2.277777778,223.0513333
2016,7,12,0,25.6,90,5.6,170,5,0,80,1,,2,1.666666667,122.2777778,4.944444444,826.532
2016,7,12,1,26.5,90,7,189,5,0,70,1,,2,3,1101.455556,5,3862.110667
2016,7,12,2,26,90,8.8,188,20,0,90,1,,2,3,914.5888889,4.611111111,2743.209
2016,7,12,3,26.6,90,7.5,190,10,0,80,1,,2,2.222222222,287.8833333,4.222222222,1298.217333
2016,7,12,4,25.4,95,8.1,191,10,0,90,1,,2,2.055555556,872.95,3.777777778,3416.459333
2016,7,12,5,25.5,95,8.1,213,10,0,71,1,,2,3,2271.527778,5,7342.223333
2016,7,12,6,25.1,95,7.8,233,0,0,29,0,,2,1.888888889,654.2166667,3.888888889,3576.334333
2016,7,12,7,25.1,95,7.6,239,0,0,30,0,,2,2,1193.055556,3.888888889,4432.178333
2016,7,13,0,26.200001,95,5.6,263,0,0,30,0,,2,2,1484.416667,3.055555556,3537.472
2016,7,13,1,27,90,3.7,286,0,0,30,0,,2,2,2307.527778,3,5017.561333
2016,7,13,2,27.4,85,5.2,267,0,0,30,0,,2,2,765.2222222,3.333333333,1851.682667
2016,7,13,3,25.799999,88,4.3,304,0,0,20,0,,2,1.111111111,101.7444444,2.833333333,386.7996667
2016,7,13,4,25.1,90,3.6,325,0,0,20,0,,2,0,0,0.0555555556,0.03
2016,7,13,5,24.4,90,4.2,350,0,0,20,0,,2,0,0,0,0
2016,7,13,6,23.9,85,2.8,0,0,0,20,0,,2,0,0,0,0
2016,7,13,7,23.9,90,3.7,355,0,0,20,0,,2,0,0,0,0
2016,7,14,0,25,90,3.6,356,0,0,20,0,,2,0,0,1.388888889,59.45566667
2016,7,14,1,26.200001,85,4.7,320,0,0,20,0,,2,0.277777778,4,1.444444444,65.85666667
2016,7,14,2,27.700001,80,4.4,321,0,0,20,0,,2,1.777777778,85.26111111,3.555555556,396.76
2016,7,14,3,26.299999,80,4.3,333,0,0,30,0,,2,2.611111111,217.3277778,4.888888889,855.803
2016,7,14,4,23.9,80,4.3,14,0,0,20,0,,2,2,216.5277778,4.055555556,749.7203333
2016,7,14,5,23.200001,85,2.9,340,0,0,20,0,,2,2.111111111,474.4833333,3.777777778,1196.845
2016,7,14,6,23,85,3,6,0,0,30,0,,3,3,376.9444444,5,1201.531
2016,7,14,7,23,85,2.9,69,0,0,30,0,,3,2.555555556,519.7055556,4.444444444,1415.035333
2016,7,15,0,26.299999,79,2.4,104,0,0,10,0,,3,0,0,0.333333333,15.91433333
2016,7,15,1,27.6,74,2.7,80,0,0,20,0,,3,0,0,0.833333333,28.03366667
2016,7,15,2,27.5,79,5,136,5,0,26,0,,3,0,0,0,0
2016,7,15,3,26.1,82,5,102,5,0,60,1,,3,1.388888889,921.7388889,2.222222222,2166.161667
2016,7,15,4,25,88,6.2,111,5,0,60,1,,3,3,2601.288889,5,6392.671667
2016,7,15,5,24.299999,90,8.2,112,5,0,60,1,,3,3,3066.327778,5,7998.569
2016,7,15,6,24.299999,90,8.7,122,10,0,80,1,,4,2.555555556,1319.611111,5,4222.507
2016,7,15,7,24.700001,90,9,135,5,0,79,1,,4,2.055555556,2296.555556,5,10440.76667
2016,7,16,0,26,93,7.8,170,1,0,30,0,,3,1.888888889,2565.188889,4.888888889,12772.375
2016,7,16,1,27.1,90,7.5,260,1,0,57,1,,3,1.888888889,2088.838889,4,8574.533333
2016,7,16,2,27.799999,75,7.6,274,0,0,20,0,,3,2,1445.822222,4,5238.28
2016,7,16,3,26.5,80,6.3,266,0,0,20,0,,3,1.611111111,524.5555556,4,2409.973667
2016,7,16,4,24.4,80,6,273,0,0,20,0,,3,1.833333333,267.0555556,4.055555556,1024.626
2016,7,16,5,23.299999,84,5.7,278,0,0,20,0,,3,2.722222222,600.6722222,4.833333333,1462.412667
2016,7,16,6,23.4,85,3.8,283,0,0,20,0,,3,3,674.2055556,5,1507.707667
2016,7,16,7,23.4,85,3.2,285,0,0,20,0,,3,2.333333333,217.2166667,4.166666667,630.623
2016,7,17,0,25.5,75,4.7,316,0,0,20,0,,2,2.5,281.1444444,4.277777778,849.756
2016,7,17,1,27.6,73,4.2,314,0,0,20,0,,2,2.833333333,222.5166667,4.666666667,900.8203333
2016,7,17,2,27.5,70,4.6,314,0,0,20,0,,2,1.944444444,85.45,4.888888889,575.7666667
2016,7,17,3,26.200001,75,3.6,315,0,0,20,0,,2,0.388888889,11.86666667,1.333333333,100.9313333
2016,7,17,4,24.4,85,3.6,299,0,0,20,0,,2,0,0,0.111111111,3.184333333
2016,7,17,5,23.1,86,1.6,13,0,0,20,0,,2,0.0555555556,0.0666666667,1.055555556,39.491
2016,7,17,6,23.4,85,1.6,123,0,0,20,0,,3,0,0,0.555555556,9.658333333
2016,7,17,7,23.1,85,1.6,51,0,0,20,0,,3,0,0,0.222222222,5.021333333
2016,7,18,0,24.9,78,2.9,37,0,0,20,0,,3,0,0,0,0
2016,7,18,1,27.299999,73,4.1,0,0,0,20,0,,3,0.0555555556,0.116666667,0.777777778,33.05166667
2016,7,18,2,28.200001,75,4.8,15,0,0,20,0,,3,1.111111111,30.25,4.277777778,449.5266667
2016,7,18,3,26.1,75,3.8,349,0,0,20,0,,3,0,0,0.222222222,17.464
2016,7,18,4,25,85,2.8,60,0,0,20,0,,3,1.111111111,63.50555556,2.666666667,293.3126667
2016,7,18,5,24.1,85,2.9,123,0,0,20,0,,3,1.833333333,134.15,3.722222222,391.6036667
2016,7,18,6,23.4,85,2.3,77,0,0,30,0,,3,0.722222222,23.65,2.166666667,159.9436667
2016,7,18,7,23.4,85,2.3,86,0,0,30,0,,3,0.333333333,13.41666667,1.111111111,101.9996667
2016,7,19,0,26.6,83,1.5,60,0,0,28,0,,3,0.555555556,34.08333333,2.111111111,266.009
2016,7,19,1,27.5,78,2.6,23,0,0,29,0,,3,2,257.7333333,3.555555556,826.8583333
2016,7,19,2,30.200001,80,3.7,42,0,0,20,0,,3,0.833333333,24.24444444,3.666666667,374.9513333
2016,7,19,3,28.6,80,4.6,65,0,0,20,0,,3,0.0555555556,0.811111111,0.444444444,16.793
2016,7,19,4,26,90,3.1,109,0,0,20,0,,3,0,0,0.0555555556,0.226333333
2016,7,19,5,25.200001,90,3.1,99,0,0,20,0,,3,0.555555556,38.76111111,1.111111111,195.8693333
2016,7,19,6,25.200001,88,3,97,0,0,20,0,,3,3,423.15,4.888888889,1126.040667
2016,7,19,7,24.9,86,3,99,0,0,19,0,,3,2.555555556,297.8166667,4.833333333,1215.946667
2016,7,20,0,28.700001,78,2.8,86,0,0,20,0,,3,2.555555556,598.8055556,4.888888889,1972.099333
2016,7,20,1,30.799999,70,2.5,86,0,0,20,0,,3,2.666666667,511.7944444,4.722222222,1665.14
2016,7,20,2,31.1,73,4.1,88,0,0,20,0,,3,2.833333333,638.3444444,4.888888889,2069.575667
2016,7,20,3,28.799999,78,4.6,98,0,0,20,0,,3,3,1423.916667,5,3269.414
2016,7,20,4,27.5,79,5.9,113,0,0,20,0,,3,3,1484.077778,5,3558.134667
2016,7,20,5,26,85,6.9,113,0,0,20,0,,3,3,1698.716667,4.833333333,3798.972667
2016,7,20,6,25.1,85,6.8,118,0,0,20,0,,3,3,1460.905556,5,3683.126667
2016,7,20,7,25.1,89,7.7,109,0,0,20,0,,3,3,1664.672222,5,4691.684667
2016,7,21,0,28.299999,80,3.9,121,0,0,10,0,,2,3,1699.55,5,4758.236
2016,7,21,1,30.299999,80,5.6,126,0,0,10,0,,2,3,1563.705556,5,4898.724667
2016,7,21,2,30.4,79,5.1,109,0,0,10,0,,2,3,1855.327778,5,5306.040667
2016,7,21,3,29.1,79,5.7,121,0,0,10,0,,2,3,1518.783333,5,3723.599
2016,7,21,4,27.4,89,5.3,107,0,0,10,0,,2,3,1910.122222,5,4266.745667
2016,7,21,5,26.299999,88,4.8,109,0,0,10,0,,2,3,2032.166667,5,4790.514333
2016,7,21,6,24.9,90,5,104,0,0,10,0,,2,3,1896.516667,4.777777778,4326.208
2016,7,21,7,25.9,90,5,107,0,0,10,0,,2,3,1486.35,4.055555556,3473.232333
2016,7,22,0,29.299999,80,2.9,101,0,0,10,0,,2,3,1311.444444,4,3191.494333
2016,7,22,1,30.700001,70,3.7,103,0,0,10,0,,2,2.722222222,419.7111111,3.944444444,1275.052
2016,7,22,2,31.299999,69,4.4,123,0,0,9,0,,3,0.5,16.30555556,2.222222222,193.8596667
2016,7,22,3,29.6,71,4.9,123,0,0,9,0,,3,2.277777778,105.7111111,4.222222222,496.0163333
2016,7,22,4,27.299999,81,3.4,106,0,0,9,0,,2,2.333333333,518.6722222,4,1383.602
2016,7,22,5,26.299999,85,3.1,98,0,0,9,0,,2,2.111111111,801.9111111,4,2320.41
2016,7,22,6,25.6,85,3,106,0,0,9,0,,2,2.555555556,626.3277778,4.777777778,1967.070333
2016,7,22,7,25.700001,85,2.9,109,0,0,9,0,,2,2.277777778,181.4166667,4.944444444,953.953
2016,7,23,0,28.9,71,4.9,92,0,0,9,0,,3,3,525.2833333,5,1983.015667
2016,7,23,1,31.200001,73,4.7,81,0,0,9,0,,3,2.5,268.1555556,4.944444444,1213.687333
2016,7,23,2,31.799999,69,4.1,122,0,0,9,0,,3,2.444444444,306.6333333,4.888888889,1382.473667
2016,7,23,3,29.299999,74,4.2,134,0,0,9,0,,3,3,803.8111111,5,1785.031333
2016,7,23,4,27.5,84,5,134,0,0,9,0,,3,3,946.9444444,5,2180.985667
2016,7,23,5,26.299999,85,4.1,123,0,0,9,0,,3,1.166666667,94.80555556,2.388888889,347.1993333
2016,7,23,6,26.1,85,3.3,77,0,0,9,0,,3,3,648.4277778,5,1546.772
2016,7,23,7,25.299999,85,4.2,89,0,0,9,0,,3,3,333.0111111,5,1223.589333
2016,7,24,0,28.799999,83,5.6,177,0,0,3,0,,3,3,532.1277778,4.666666667,1469.691333
2016,7,24,1,31.1,78,5,190,0,0,3,0,,3,2.666666667,447.1888889,4.444444444,1261.355333
2016,7,24,2,31.200001,78,4.2,207,0,0,3,0,,3,2.833333333,255.4444444,4.111111111,989.2726667
2016,7,24,3,29.9,78,2.8,179,0,0,3,0,,3,2.944444444,240.7055556,5,1044.559
2016,7,24,4,27.5,88,5.5,138,0,0,4,0,,3,3,336.4666667,5,1024.238667
2016,7,24,5,26.5,88,5.5,135,0,0,9,0,,3,2.5,134.4777778,5,566.669
2016,7,24,6,26.1,88,5.5,138,0,0,20,0,,2,1.666666667,95.81666667,4.555555556,407.5453333
2016,7,24,7,26,88,5.5,123,0,0,20,0,,2,0.5,7.022222222,3.222222222,231.3056667
2016,7,25,0,29.799999,75,3.1,98,0,0,10,0,,2,2,52.8,3,516.397
2016,7,25,1,31.1,73,3.3,42,0,0,10,0,,2,2.666666667,81.63888889,3,465.0863333
2016,7,25,2,31.1,73,4.4,106,0,0,10,0,,3,1.222222222,29.47777778,2.777777778,264.0216667
2016,7,25,3,29,75,5.1,114,0,0,10,0,,3,0.833333333,30.83333333,3.333333333,284.388
2016,7,25,4,27.4,85,2.8,111,0,0,10,0,,3,1.5,268.75,5,1209.622333
2016,7,25,5,26.5,85,2.9,131,0,0,10,0,,3,1.888888889,419.2222222,4.944444444,1506.841333
2016,7,25,6,26.200001,85,3.9,158,0,0,10,0,,3,0.666666667,62.25555556,1.777777778,250.619
2016,7,25,7,26.1,85,3.3,162,0,0,10,0,,3,0.5,15.6,1.333333333,133.9526667
2016,7,26,0,29.4,74,2.2,180,0,0,12,0,,3,3,256.6,4.222222222,990.7616667
2016,7,26,1,30.4,70,3.3,166,0,0,8,0,,3,1.944444444,89.19444444,3.222222222,588.166
2016,7,26,2,31,70,4.9,167,0,0,10,0,,3,0.555555556,16.95555556,2.888888889,170.3523333
2016,7,26,3,29.200001,79,5.7,159,0,0,10,0,,3,1.722222222,136.8222222,3.555555556,575.9333333
2016,7,26,4,28,85,5.7,178,0,0,10,0,,3,3,400.3222222,4,1098.525
2016,7,26,5,27.1,85,5.6,185,0,0,10,0,,3,1.888888889,145.0222222,3.666666667,533.549
2016,7,26,6,27.5,86,5.2,190,0,0,10,0,,3,2.666666667,202.9666667,5,1010.838333
2016,7,26,7,27.1,86,5.5,192,0,0,10,0,,3,2.111111111,191.7388889,4.944444444,982.632
2016,7,27,0,29.6,80,5.2,197,0,0,9,0,,4,2.722222222,730.7444444,5,2393.965
2016,7,27,1,30.799999,75,4.6,194,0,0,10,0,,4,3,1396.25,5,3707.085333
2016,7,27,2,31.299999,75,6.8,195,0,0,11,0,,4,2.333333333,908.9555556,5,3120.55
2016,7,27,3,29.200001,75,6.9,190,0,0,12,0,,4,2.055555556,811.7888889,5,3263.517333
2016,7,27,4,28,85,5.9,183,0,0,20,0,,4,2.944444444,1200.838889,5,3439.941333
2016,7,27,5,28.200001,89,5.2,190,0,0,20,0,,4,2.5,968.1111111,5,3289.165333
2016,7,27,6,27.4,90,5.2,197,0,0,20,0,,4,3,1424.161111,4.5,3727.39
2016,7,27,7,27.4,90,4.5,197,0,0,20,0,,4,2.944444444,1127.911111,4,3052.686333
2016,7,28,0,29.6,84,4,201,0,0,20,0,,4,3,948.8277778,4,2857.065333
2016,7,28,1,31.700001,80,4.7,196,0,0,20,0,,4,3,1023.027778,4,2986.532
2016,7,28,2,31.700001,79,4.9,192,0,0,20,0,,4,3,680.3111111,4,1755.849333
2016,7,28,3,30.6,80,5.5,188,0,0,20,0,,4,3,351.2944444,4.111111111,993.7213333
2016,7,28,4,29.4,84,5.6,167,0,0,20,0,,3,3,656.5388889,5,1963.533333
2016,7,28,5,28,90,4.9,173,0,0,20,0,,3,3,856.1611111,5,2059.430667
2016,7,28,6,27,85,5.1,176,0,0,20,0,,3,3,679.1611111,5,2301.240667
2016,7,28,7,27,85,5.3,169,0,0,20,0,,3,2.833333333,289.5888889,4.888888889,1256.688333
2016,7,29,0,30.200001,80,4.7,179,0,0,20,0,,2,3,524.8055556,5,1860.352333
2016,7,29,1,31.4,75,4.9,180,0,0,20,0,,2,3,418.3333333,5,1804.834
2016,7,29,2,32,73,4.6,179,0,0,20,0,,2,2.777777778,284.1222222,4.444444444,1092.014667
2016,7,29,3,30.5,75,5.5,171,0,0,20,0,,2,2.833333333,219.7111111,3.722222222,741.129
2016,7,29,4,28.4,80,5.2,163,0,0,20,0,,2,3,625.95,4.611111111,1373.566667
2016,7,29,5,28.1,85,4.2,171,0,0,20,0,,2,3,804.5055556,5,2295.562333
2016,7,29,6,27,85,4.8,176,0,0,20,0,,2,3,937.1222222,5,2622.31
2016,7,29,7,26.9,85,4.7,148,0,0,20,0,,2,3,317.6722222,4.611111111,1251.773
2016,7,30,0,30.299999,75,3,131,0,0,10,0,,2,2.388888889,111.0444444,3.888888889,628.2406667
2016,7,30,1,32.099998,68,0.6,177,0,0,10,0,,2,1.222222222,20.26666667,4.388888889,470.3753333
2016,7,30,2,32.099998,70,1.3,137,0,0,10,0,,3,0.555555556,12.77777778,3.5,337.4466667
2016,7,30,3,30.200001,72,2.2,170,0,0,10,0,,2,2,60.84444444,4.055555556,374.3673333
2016,7,30,4,28.4,80,3.4,151,0,0,10,0,,3,1.388888889,39.50555556,3.333333333,336.9413333
2016,7,30,5,28,82,1.4,111,0,0,10,0,,3,0.0555555556,0.872222222,0.666666667,26.38566667
2016,7,30,6,27,85,1.8,31,0,0,20,0,,3,2.666666667,669.3166667,4.611111111,1492.835667
2016,7,30,7,27.4,85,2.7,46,0,0,20,0,,3,1.777777778,158.5833333,3.833333333,538.7153333
2016,7,31,0,29.4,68,3.9,72,0,0,10,0,,3,1.722222222,50.26666667,4.111111111,437.474
2016,7,31,1,31.4,70,5,351,0,0,10,0,,3,0,0,0.555555556,26.641
2016,7,31,2,31.5,72,5.7,5,0,0,10,0,,3,0,0,0.277777778,5.292
2016,7,31,3,29.5,74,6,12,0,0,10,0,,2,0,0,0,0
2016,7,31,4,28,85,3.6,21,0,0,10,0,,2,0.388888889,7.233333333,2.055555556,194.009
2016,7,31,5,27.1,85,2.6,36,0,0,10,0,,2,2.222222222,117.2,4.722222222,577.5523333
2016,7,31,6,26.799999,85,2.6,25,0,0,10,0,,3,0,0,0.388888889,14.79666667
2016,7,31,7,26.9,85,3.5,35,0,0,10,0,,3,0,0,0,0
2016,8,1,0,29.799999,69,4.2,38,0,0,10,0,,3,0,0,0,0
2016,8,1,1,30.799999,69,4.6,303,0,0,10,0,,3,0,0,0,0
2016,8,1,2,31,69,4.4,290,0,0,19,0,,4,0,0,0.888888889,46.923
2016,8,1,3,30.1,70,4.4,277,0,0,20,0,,4,0,0,0,0
2016,8,1,4,28.4,76,1,61,0,0,20,0,,4,0.888888889,103.9888889,2.444444444,452.467
2016,8,1,5,27.1,80,1.7,70,0,0,20,0,,4,0.333333333,20.18888889,0.666666667,94.168
2016,8,1,6,26.1,81,1.7,82,0,0,20,0,,4,0,0,0,0
2016,8,1,7,26.700001,80,1.7,89,0,0,20,0,,4,0,0,0,0
2016,8,2,0,29.4,73,1.6,353,0,0,20,0,,4,0,0,0,0
2016,8,2,1,30.6,70,1.7,319,0,0,20,0,,4,0,0,0,0
2016,8,2,2,31,70,4.1,268,10,0,47,1,,4,0.666666667,14.05555556,2.333333333,206.5673333
2016,8,2,3,29.5,75,4.1,269,1,0,19,0,,4,0.611111111,11.75555556,1.888888889,83.82266667
2016,8,2,4,28.4,82,2.8,97,5,0,62,1,,4,2.5,475.4444444,4.444444444,1240.587333
2016,8,2,5,27.299999,86,2.9,114,0,0,20,0,,4,0.5,28.30555556,0.944444444,106.6323333
2016,8,2,6,26.9,85,2.8,94,0,0,20,0,,4,1.833333333,621.5277778,4.333333333,2236.350667
2016,8,2,7,25.9,85,3.6,74,0,0,20,0,,4,1,43.31111111,1.944444444,213.3246667
2016,8,3,0,29,75,2.5,123,0,0,30,0,,4,0.444444444,25.14444444,2.666666667,192.2453333
2016,8,3,1,31.5,70,3.5,179,5,0,52,1,,4,0,0,1.111111111,24.442
2016,8,3,2,27.299999,75,3.9,129,5,0,58,1,,4,0.611111111,14.88333333,3.222222222,175.0753333
2016,8,3,3,27.4,75,4,87,0,0,30,0,,4,0.5,240.8888889,1.166666667,795.3316667
2016,8,3,4,26.9,80,3.8,102,5,0,30,0,,3,0.944444444,55.00555556,3.611111111,563.6363333
2016,8,3,5,26.6,85,3.7,114,5,0,57,1,,3,0,0,0,0
2016,8,3,6,26.299999,85,2.9,116,5,0,60,1,,3,0,0,0.388888889,11.89966667
2016,8,3,7,25.5,84,2.2,102,5,0,60,1,,3,0,0,1.222222222,72.41533333
2016,8,4,0,28.299999,78,3.2,110,5,0,60,1,,3,0,0,0,0
2016,8,4,1,29.6,73,2.5,105,0,0,28,0,,3,0.388888889,17.22222222,3.166666667,336.491
2016,8,4,2,28.6,74,3.9,94,5,0,56,1,,3,1.944444444,521.5833333,5,2577.260667
2016,8,4,3,29,74,4.9,95,0,0,29,0,,3,1.277777778,186.0833333,3.388888889,1015.126667
2016,8,4,4,27.6,80,4,99,0,0,29,0,,3,2,608.7722222,5,2653.615667
2016,8,4,5,26.9,85,4,106,0,0,29,0,,3,0.888888889,128.0666667,3.555555556,567.1146667
2016,8,4,6,26.9,85,3.3,103,0,0,20,0,,3,0,0,0.222222222,8.279666667
2016,8,4,7,26.1,85,3.2,93,0,0,20,0,,3,0.888888889,93.14444444,2.666666667,820.239
2016,8,5,0,29.299999,73,3.2,97,0,0,20,0,,3,0.444444444,22.52222222,1.444444444,198.8486667
2016,8,5,1,31.700001,68,3.2,93,0,0,19,0,,3,0.222222222,1.983333333,1.222222222,65.871
2016,8,5,2,31.799999,68,5.8,79,0,0,20,0,,3,0.777777778,147.1333333,4.111111111,1266.382667
2016,8,5,3,30.799999,69,5,94,0,0,19,0,,3,0.277777778,7.883333333,1.5,97.63966667
2016,8,5,4,28.4,84,5.4,103,0,0,20,0,,3,0.666666667,35.55,2.777777778,171.024
2016,8,5,5,26.9,85,4.9,97,0,0,19,0,,3,1.944444444,268.7444444,3.333333333,552.4873333
2016,8,5,6,25.5,85,5.3,99,0,0,20,0,,3,0.444444444,22.22777778,1.777777778,99.04333333
2016,8,5,7,25.299999,85,5.3,94,0,0,20,0,,3,0,0,0,0
2016,8,6,0,29.1,70,3.1,94,0,0,20,0,,3,0,0,0,0
2016,8,6,1,30.299999,70,3.8,109,0,0,20,0,,3,0,0,0.166666667,5.732
2016,8,6,2,31.799999,69,3.4,49,0,0,19,0,,3,0,0,0.0555555556,0.702333333
2016,8,6,3,30.5,70,1.3,129,0,0,20,0,,3,0.222222222,9.133333333,0.444444444,18.59533333
2016,8,6,4,27.1,82,2.8,62,0,0,30,0,,3,1.277777778,134.9277778,2.277777778,365.61
2016,8,6,5,26.9,80,4.2,138,0,0,21,0,,3,0.611111111,17.72222222,2.222222222,133.537
2016,8,6,6,25.5,85,4.2,112,0,0,19,0,,3,0,0,0.111111111,0.575
2016,8,6,7,25.4,85,4.3,108,0,0,20,0,,3,0,0,0,0
2016,8,7,0,29.200001,70,3,123,0,0,20,0,,3,1.666666667,178.7444444,2.833333333,645.988
2016,8,7,1,30.5,70,3.7,144,0,0,20,0,,3,2.833333333,169.7555556,3.944444444,610.363
2016,8,7,2,32.299999,68,4,148,0,0,30,0,,3,0.5,12.74444444,2.111111111,135.9923333
2016,8,7,3,30.700001,73,3.2,86,0,0,18,0,,3,0,0,0.555555556,14.248
2016,8,7,4,28.299999,85,2.9,14,0,0,19,0,,4,1.722222222,296.8333333,3.111111111,777.717
2016,8,7,5,27.200001,85,1.6,78,0,0,20,0,,4,0.722222222,42.23333333,2.5,244.168
2016,8,7,6,25.799999,85,1.6,84,0,0,20,0,,3,0.388888889,26.4,1.055555556,108.5416667
2016,8,7,7,25.799999,85,1.9,91,0,0,20,0,,3,0,0,0.0555555556,1.367
2016,8,8,0,28.9,75,2.5,84,0,0,20,0,,3,0,0,0,0
2016,8,8,1,30.9,70,2.9,352,0,0,20,0,,3,0,0,0.333333333,9.474666667
2016,8,8,2,31,70,3.3,4,0,0,20,0,,3,0,0,0.222222222,6.109
2016,8,8,3,29.299999,75,5,15,0,0,19,0,,3,0.111111111,5.961111111,0.611111111,49.224
2016,8,8,4,28.1,80,4,25,0,0,20,0,,3,0.166666667,4.566666667,1.388888889,69.664
2016,8,8,5,27.200001,78,3.3,41,0,0,20,0,,3,0.444444444,13.57777778,2.611111111,150.08
2016,8,8,6,26.700001,75,3.6,33,0,0,20,0,,3,1.333333333,61.65555556,4.666666667,484.502
2016,8,8,7,26,81,3.5,39,0,0,20,0,,3,0.944444444,131.2166667,4.055555556,633.8626667
2016,8,9,0,30.1,68,3.9,91,0,0,20,0,,2,0.0555555556,0.561111111,0.5,38.24966667
2016,8,9,1,31.700001,68,4.6,11,0,0,20,0,,2,0.611111111,16.37777778,4.722222222,436.1246667
2016,8,9,2,31.6,70,4.5,59,0,0,19,0,,2,1.111111111,41.28888889,3.888888889,413.6366667
2016,8,9,3,30.6,75,4.5,46,0,0,20,0,,2,0,0,0.444444444,49.27933333
2016,8,9,4,28.200001,80,3.2,63,0,0,20,0,,2,0.666666667,69.57222222,1.722222222,345.6083333
2016,8,9,5,27.5,85,1.6,70,0,0,20,0,,2,0,0,0.111111111,1.118
2016,8,9,6,26,90,1.6,83,0,0,20,0,,2,0.0555555556,0.655555556,0.666666667,12.014
2016,8,9,7,25.299999,84,2.6,58,0,0,20,0,,2,0,0,0,0
2016,8,10,0,30.200001,75,2.6,57,0,0,30,0,,3,0.388888889,12.96666667,1.277777778,111.6833333
2016,8,10,1,31.799999,68,3.5,43,0,0,30,0,,3,1.333333333,119.1611111,2.944444444,514.107
2016,8,10,2,32.299999,68,4.6,45,0,0,30,0,,3,0.277777778,10.33333333,0.944444444,119.12
2016,8,10,3,32,70,4.5,45,0,0,30,0,,3,0,0,0.0555555556,3.066
2016,8,10,4,29,80,2.6,73,0,0,20,0,,3,1.166666667,130.4111111,4.111111111,686.241
2016,8,10,5,27.700001,85,1.6,128,0,0,20,0,,3,0.277777778,29.36666667,0.888888889,164.0213333
2016,8,10,6,26.299999,85,1.4,87,0,0,20,0,,3,0,0,0,0
2016,8,10,7,26,85,2.5,41,0,0,20,0,,3,0,0,0,0
2016,8,11,0,30.299999,78,2.6,36,0,0,20,0,,3,0,0,0,0
2016,8,11,1,31.799999,68,3.2,7,0,0,20,0,,3,0,0,0,0
2016,8,11,2,31.5,70,3.6,360,0,0,10,0,,4,0.0555555556,0.638888889,1.333333333,82.61766667
2016,8,11,3,30.1,70,2.6,181,0,0,1,0,,4,0.833333333,34.58888889,3.777777778,277.0076667
2016,8,11,4,28.799999,80,3.5,88,0,0,0,0,,4,0.444444444,9.5,4.833333333,300.163
2016,8,11,5,28.1,85,3.5,85,0,0,0,0,,4,0,0,0.388888889,11.59933333
2016,8,11,6,27.200001,85,2.6,32,0,0,0,0,,4,0,0,0.166666667,1.206
2016,8,11,7,26.1,80,2.9,42,0,0,0,0,,4,0,0,0,0
2016,8,12,0,30.299999,75,1.5,76,0,0,10,0,,4,0,0,0,0
2016,8,12,1,31.299999,68,1.6,298,0,0,10,0,,4,0,0,0,0
2016,8,12,2,31.700001,66,3.6,300,0,0,10,0,,4,0,0,0,0
2016,8,12,3,29.700001,71,3.7,342,0,0,10,0,,4,0.111111111,1.472222222,0.388888889,50.18866667
2016,8,12,4,29.700001,85,2.8,320,0,0,10,0,,3,1.277777778,66.8,3.277777778,401.6143333
2016,8,12,5,27.700001,85,2.6,321,0,0,10,0,,3,0,0,0,0
2016,8,12,6,26.799999,85,2.3,4,0,0,10,0,,3,0,0,0,0
2016,8,12,7,26.799999,86,3.3,4,0,0,10,0,,3,0,0,0.0555555556,0.257666667
2016,8,13,0,30,77,1.6,26,0,0,10,0,,3,0,0,0,0
2016,8,13,1,32.5,70,2.8,324,0,0,10,0,,3,0,0,0,0
2016,8,13,2,31.9,67,5.1,342,0,0,10,0,,2,0,0,0,0
2016,8,13,3,30.4,75,3.5,354,0,0,10,0,,2,0,0,0,0
2016,8,13,4,28.4,81,5.2,316,0,0,10,0,,2,0,0,0.722222222,18.88833333
2016,8,13,5,28,85,5.8,330,0,0,10,0,,2,0,0,1.166666667,22.47433333
2016,8,13,6,27.700001,85,7.5,349,0,0,10,0,,3,0.277777778,2.438888889,1.444444444,64.65733333
2016,8,13,7,26.9,85,6.7,352,0,0,10,0,,3,1.611111111,44.72777778,4.611111111,341.938
2016,8,14,0,29.9,70,3.6,14,0,0,10,0,,3,0.277777778,7.183333333,1.388888889,80.37333333
2016,8,14,1,31,66,3.7,3,0,0,10,0,,3,0.388888889,13.63888889,0.888888889,86.97533333
2016,8,14,2,31.799999,65,4.4,348,0,0,10,0,,3,2.166666667,279.45,4.055555556,879.4626667
2016,8,14,3,31,73,4.9,340,0,0,10,0,,3,1.277777778,109.7333333,2.388888889,368.3446667
2016,8,14,4,29.5,80,5.3,343,0,0,10,0,,4,2.5,130.05,5,632.8183333
2016,8,14,5,28.5,86,5.2,343,0,0,10,0,,4,2.111111111,80.61111111,4.833333333,435.0136667
